electricity_usage_kwh,vehicle_type,vehicle_km,flights_short_haul,flights_long_haul,diet_type,waste_kg_weekly,household_size,grocery_spend_monthly,heating_source,internet_usage_hours,total_footprint_tco2e
213.7,petrol,831.7,0,1,non-vegetarian,22.5,5,486.79,electricity,1.1,6.74
388.1,electric,419.6,0,2,vegetarian,14.9,2,365.53,oil,3.0,7.15
179.0,diesel,841.8,1,1,non-vegetarian,17.2,3,408.73,none,5.6,7.78
311.7,hybrid,742.1,2,3,vegan,22.4,4,359.56,natural gas,1.9,6.53
278.5,petrol,1468.8,1,0,vegetarian,11.8,2,506.77,electricity,6.0,9.51
350.9,diesel,998.9,1,0,non-vegetarian,9.1,5,572.32,electricity,7.2,7.14
196.6,diesel,64.1,1,0,non-vegetarian,15.6,5,201.14,electricity,5.4,3.69
191.4,petrol,294.0,0,0,non-vegetarian,14.0,1,271.22,natural gas,5.9,8.63
337.7,hybrid,822.1,5,1,non-vegetarian,14.5,1,308.22,natural gas,3.1,11.59
284.0,petrol,428.1,1,0,non-vegetarian,12.9,4,196.56,natural gas,3.8,4.99
126.4,petrol,0.0,3,0,non-vegetarian,10.8,3,246.05,none,5.8,3.95
206.9,diesel,1339.8,1,0,non-vegetarian,19.7,1,289.02,natural gas,4.4,12.05
280.9,diesel,1088.1,1,1,non-vegetarian,14.9,5,303.01,natural gas,6.0,7.82
317.0,petrol,1008.4,1,0,vegan,26.2,2,237.42,none,2.6,5.76
195.7,petrol,557.1,0,0,non-vegetarian,9.8,3,220.01,oil,1.5,5.64
50.0,none,0.0,1,0,non-vegetarian,25.0,4,308.49,none,5.3,3.63
291.9,petrol,518.3,0,0,non-vegetarian,16.5,2,179.03,natural gas,9.4,6.13
152.4,diesel,881.9,4,2,non-vegetarian,15.1,4,354.96,natural gas,1.2,8.55
88.6,electric,431.8,2,0,non-vegetarian,9.5,2,114.59,oil,10.1,4.83
50.0,petrol,1406.5,1,1,non-vegetarian,11.7,2,297.02,electricity,10.4,9.23
315.1,none,0.0,1,0,vegetarian,21.3,3,549.59,natural gas,0.5,4.32
260.3,electric,1292.9,3,0,vegetarian,2.0,4,263.31,natural gas,9.8,4.36
231.9,diesel,815.6,1,2,vegan,6.0,1,433.42,electricity,1.8,12.31
361.1,diesel,604.2,1,0,non-vegetarian,6.9,2,130.98,electricity,7.3,6.75
301.0,diesel,866.8,1,2,vegetarian,20.9,2,237.37,electricity,10.7,8.34
379.3,diesel,1093.3,3,1,non-vegetarian,18.4,1,398.67,electricity,7.1,14.32
138.6,hybrid,1346.7,1,0,pescatarian,9.9,3,50.0,natural gas,7.6,4.75
247.2,petrol,925.3,0,0,vegan,12.6,3,392.66,electricity,8.4,5.79
120.7,petrol,443.7,0,0,pescatarian,15.6,3,288.22,electricity,15.3,5.04
231.6,petrol,822.3,1,0,vegetarian,20.1,5,248.53,natural gas,4.2,4.8
230.1,petrol,1526.7,1,1,non-vegetarian,9.9,5,517.71,natural gas,9.7,9.0
300.1,petrol,1339.1,2,1,non-vegetarian,15.7,3,80.67,natural gas,2.2,7.65
253.6,hybrid,1163.5,1,0,non-vegetarian,13.3,3,358.57,natural gas,2.4,6.53
299.9,diesel,1118.3,1,1,non-vegetarian,14.5,1,424.87,electricity,7.1,13.72
306.3,diesel,1079.8,2,1,non-vegetarian,10.5,5,191.3,natural gas,8.9,7.73
422.4,diesel,1263.5,3,0,non-vegetarian,16.0,4,50.0,natural gas,7.8,7.51
224.8,hybrid,617.3,0,0,non-vegetarian,11.1,3,344.78,none,4.8,4.95
174.7,diesel,258.0,2,0,non-vegetarian,15.5,3,424.73,none,4.9,5.4
269.7,hybrid,827.6,1,0,vegetarian,22.8,3,522.14,none,3.5,5.5
185.8,petrol,473.0,1,0,non-vegetarian,20.2,2,55.7,natural gas,6.9,5.39
368.6,none,0.0,2,0,vegetarian,21.9,5,259.36,natural gas,7.6,3.41
227.3,diesel,511.9,1,1,non-vegetarian,16.6,4,630.91,oil,9.4,7.4
204.8,petrol,1794.1,1,1,non-vegetarian,20.7,2,338.46,electricity,1.7,10.68
212.3,diesel,854.4,0,0,non-vegetarian,6.0,2,344.94,electricity,16.0,8.26
307.5,diesel,944.8,1,1,non-vegetarian,6.5,4,387.62,natural gas,2.6,7.96
237.4,petrol,311.1,2,0,vegetarian,10.0,4,304.67,natural gas,3.1,4.15
198.7,diesel,62.5,0,1,non-vegetarian,10.3,4,257.51,natural gas,5.5,4.88
383.2,petrol,472.4,1,0,non-vegetarian,20.2,4,270.06,electricity,6.0,5.51
181.5,petrol,1375.3,1,1,vegan,7.5,4,516.94,none,7.9,7.3
252.8,none,0.0,3,1,non-vegetarian,8.2,3,413.53,electricity,7.9,6.01
302.2,diesel,1039.4,1,2,non-vegetarian,14.4,4,355.53,electricity,8.0,8.58
119.5,hybrid,1095.4,0,1,vegetarian,15.7,4,50.0,electricity,10.5,4.3
288.4,diesel,563.5,2,0,vegetarian,19.4,5,221.34,natural gas,9.0,4.59
165.6,petrol,1355.2,0,1,non-vegetarian,13.7,3,617.46,natural gas,2.1,9.35
315.8,diesel,546.9,3,0,non-vegetarian,14.1,2,181.21,oil,4.8,7.18
173.0,diesel,1362.5,3,1,vegetarian,19.4,3,311.56,none,4.2,7.96
305.4,none,0.0,0,0,non-vegetarian,10.5,1,285.28,natural gas,5.4,8.49
338.5,petrol,84.4,1,0,non-vegetarian,15.6,4,82.89,natural gas,9.8,4.04
318.9,hybrid,500.8,1,0,non-vegetarian,17.8,2,158.17,natural gas,8.3,5.73
270.1,none,0.0,0,0,non-vegetarian,13.1,1,61.33,oil,5.7,6.27
231.5,diesel,1265.3,1,1,vegan,19.3,2,50.0,natural gas,9.6,7.22
203.9,none,0.0,2,0,non-vegetarian,10.7,3,372.1,electricity,9.0,4.96
367.7,petrol,0.0,1,1,vegetarian,22.8,1,184.93,electricity,1.9,7.17
194.0,none,0.0,4,2,non-vegetarian,13.4,4,580.61,electricity,3.2,6.98
167.0,electric,585.1,4,3,non-vegetarian,12.8,4,422.04,natural gas,7.2,7.63
303.2,petrol,206.5,2,0,non-vegetarian,7.7,1,293.47,natural gas,5.6,9.56
186.3,none,0.0,4,0,non-vegetarian,9.4,3,418.25,natural gas,8.3,5.46
174.0,diesel,842.9,4,3,non-vegetarian,10.9,1,50.0,electricity,4.8,9.9
134.5,diesel,682.6,2,0,vegan,9.4,3,283.84,electricity,8.5,5.1
211.4,diesel,640.2,2,0,non-vegetarian,9.1,2,459.74,oil,6.0,8.71
243.4,petrol,194.7,2,0,pescatarian,15.2,3,101.48,natural gas,7.8,3.73
269.4,diesel,278.2,1,1,non-vegetarian,18.0,1,404.48,electricity,7.2,11.32
326.1,hybrid,1314.0,2,0,non-vegetarian,16.4,1,338.39,electricity,5.1,10.85
292.2,petrol,610.4,1,1,non-vegetarian,2.0,2,64.3,natural gas,11.1,6.79
234.7,petrol,808.8,0,1,non-vegetarian,9.8,1,537.08,none,5.2,12.74
234.1,petrol,0.0,1,1,pescatarian,20.7,5,472.26,electricity,12.7,4.42
290.8,petrol,272.8,1,0,pescatarian,8.3,1,393.66,electricity,0.5,9.61
351.8,electric,1043.9,1,1,non-vegetarian,14.4,5,96.28,oil,2.8,5.09
260.1,electric,951.1,4,0,non-vegetarian,9.5,1,171.47,electricity,6.7,7.89
212.5,none,0.0,1,2,vegetarian,21.5,1,282.2,natural gas,1.4,8.66
170.6,diesel,1337.2,1,1,pescatarian,11.0,2,515.62,natural gas,4.4,10.25
134.4,petrol,707.7,3,0,vegetarian,18.4,5,265.55,electricity,8.5,4.95
303.3,none,0.0,1,0,non-vegetarian,11.4,2,327.6,natural gas,5.5,5.73
296.2,electric,673.4,0,0,non-vegetarian,2.9,5,190.62,oil,8.2,4.24
296.2,diesel,1621.9,0,0,non-vegetarian,17.4,5,563.03,natural gas,10.2,9.05
239.7,diesel,1259.6,2,0,non-vegetarian,5.4,4,146.47,natural gas,7.5,7.32
362.6,none,0.0,2,0,non-vegetarian,10.4,5,325.39,natural gas,2.9,4.07
211.3,electric,880.2,2,1,vegetarian,24.3,2,495.93,none,5.6,6.78
326.4,petrol,1377.9,2,0,non-vegetarian,30.6,2,216.24,natural gas,5.8,9.09
246.9,electric,1031.8,1,0,non-vegetarian,15.1,3,259.93,none,6.4,4.9
201.3,petrol,1423.5,0,1,vegetarian,10.5,1,165.64,electricity,4.7,9.5
297.4,petrol,0.0,2,0,non-vegetarian,15.1,4,90.25,natural gas,6.3,4.07
282.8,petrol,984.5,2,0,non-vegetarian,8.4,1,112.02,natural gas,8.7,9.25
278.6,petrol,593.8,4,1,non-vegetarian,12.9,2,537.86,natural gas,0.5,9.62
256.5,petrol,1502.6,0,0,non-vegetarian,23.0,4,60.9,natural gas,7.8,7.12
247.0,petrol,1418.6,0,1,non-vegetarian,16.0,5,188.96,none,4.0,7.38
441.1,diesel,813.1,1,0,non-vegetarian,7.9,2,97.55,electricity,0.5,6.84
344.7,hybrid,1414.3,1,1,non-vegetarian,17.0,2,181.36,natural gas,1.0,8.03
307.8,none,0.0,1,1,non-vegetarian,6.4,2,256.8,electricity,7.2,6.24
258.9,petrol,829.8,3,0,pescatarian,5.6,2,323.77,oil,5.2,7.71
330.6,diesel,1788.8,3,0,non-vegetarian,18.8,4,513.6,natural gas,10.6,10.21
291.4,none,0.0,2,1,pescatarian,11.2,1,439.71,electricity,10.2,10.84
252.1,petrol,714.2,1,0,non-vegetarian,22.9,1,406.51,electricity,2.4,11.24
225.7,electric,1146.3,1,2,non-vegetarian,9.7,5,412.82,natural gas,5.8,6.38
243.5,electric,658.5,1,0,vegetarian,21.1,2,50.0,oil,10.2,4.11
50.0,petrol,834.1,1,0,non-vegetarian,23.2,2,309.13,natural gas,3.4,7.36
266.8,hybrid,1363.8,2,0,non-vegetarian,15.8,1,496.66,natural gas,11.3,13.41
210.9,hybrid,807.7,2,2,non-vegetarian,13.5,5,586.14,oil,5.7,7.41
377.4,petrol,122.0,5,0,non-vegetarian,12.0,3,483.28,electricity,7.1,6.33
251.5,petrol,946.9,2,2,non-vegetarian,12.3,4,224.27,natural gas,6.2,7.78
154.9,petrol,521.5,1,0,non-vegetarian,7.0,1,407.92,natural gas,6.6,10.73
246.0,petrol,1146.1,0,0,vegetarian,18.2,4,173.16,electricity,8.4,5.37
166.3,diesel,1078.5,3,1,vegan,18.0,1,509.04,natural gas,3.4,13.45
287.9,diesel,1388.6,1,1,vegetarian,13.9,5,161.95,natural gas,6.5,7.38
273.3,petrol,1163.0,1,1,pescatarian,15.1,2,146.24,natural gas,6.4,7.52
326.6,none,0.0,3,0,pescatarian,12.7,3,471.82,natural gas,6.9,5.18
186.7,petrol,532.4,0,0,non-vegetarian,8.9,4,301.99,natural gas,9.5,5.16
252.7,petrol,1121.6,1,0,non-vegetarian,8.5,3,412.56,oil,6.0,8.17
140.8,petrol,1587.4,3,0,non-vegetarian,12.2,2,425.73,natural gas,7.4,10.0
306.1,diesel,524.5,0,1,non-vegetarian,13.0,1,124.73,electricity,11.0,8.71
291.5,petrol,1519.9,3,0,non-vegetarian,20.8,5,310.98,natural gas,8.4,8.12
289.7,petrol,580.3,1,0,non-vegetarian,18.3,2,182.74,natural gas,6.2,6.53
250.1,petrol,459.2,5,0,non-vegetarian,22.7,3,50.0,natural gas,4.7,5.19
283.2,hybrid,918.5,1,0,non-vegetarian,18.5,3,285.05,natural gas,9.9,6.18
378.3,none,0.0,1,0,non-vegetarian,7.1,3,197.29,natural gas,2.4,4.36
227.2,petrol,1164.7,3,0,vegetarian,7.6,1,389.97,natural gas,7.5,11.51
261.1,petrol,415.3,1,0,non-vegetarian,9.7,3,470.01,electricity,6.6,6.11
163.1,diesel,973.8,2,0,non-vegetarian,13.2,1,189.98,natural gas,7.2,9.71
180.5,electric,525.8,5,0,non-vegetarian,11.1,3,131.75,natural gas,8.7,4.67
257.8,petrol,204.4,2,0,non-vegetarian,18.5,4,289.49,natural gas,4.5,4.79
338.3,none,0.0,2,1,non-vegetarian,20.9,4,345.53,oil,3.6,5.79
229.5,diesel,499.6,3,0,non-vegetarian,9.0,2,377.77,electricity,2.0,7.43
231.1,diesel,1008.6,2,1,non-vegetarian,6.8,2,605.43,electricity,6.1,10.87
217.4,diesel,1260.9,4,0,non-vegetarian,23.2,5,475.29,natural gas,9.1,8.23
207.2,none,0.0,1,0,non-vegetarian,16.2,3,298.03,electricity,3.7,4.06
273.6,electric,940.8,4,1,non-vegetarian,12.3,3,652.21,natural gas,1.0,7.52
130.2,petrol,329.3,0,2,vegetarian,22.9,1,429.61,electricity,3.6,10.53
352.5,petrol,1051.6,2,1,non-vegetarian,21.2,2,447.31,electricity,7.5,10.08
196.8,diesel,550.9,0,0,pescatarian,12.0,4,600.57,electricity,6.0,5.33
307.8,petrol,379.5,1,2,non-vegetarian,19.4,1,368.21,natural gas,7.7,12.36
148.4,electric,1119.9,3,0,non-vegetarian,20.8,4,328.38,natural gas,8.3,5.15
303.5,hybrid,565.2,0,1,non-vegetarian,19.2,1,349.65,natural gas,9.0,11.18
303.8,electric,673.6,2,0,non-vegetarian,21.3,2,294.99,electricity,3.7,5.96
280.7,none,0.0,1,1,non-vegetarian,10.3,3,224.96,natural gas,11.3,5.67
170.4,petrol,1178.6,2,0,non-vegetarian,15.1,3,121.53,none,6.0,6.21
270.0,hybrid,1128.4,2,1,non-vegetarian,23.2,2,469.56,none,7.9,8.65
155.4,electric,802.2,4,4,non-vegetarian,13.1,4,477.48,electricity,6.1,8.36
229.8,petrol,189.0,2,0,non-vegetarian,11.8,5,223.15,natural gas,7.8,4.22
332.4,electric,1283.7,1,1,non-vegetarian,15.6,5,308.07,natural gas,4.5,5.48
313.7,petrol,533.5,1,0,non-vegetarian,7.1,2,207.9,natural gas,4.1,6.59
251.2,electric,618.7,3,1,non-vegetarian,16.6,1,384.11,natural gas,7.0,11.17
172.0,diesel,1724.8,2,1,non-vegetarian,6.7,3,386.12,none,8.9,10.34
301.6,petrol,518.5,0,1,non-vegetarian,21.3,4,248.84,electricity,10.0,6.13
251.6,diesel,1096.9,3,0,non-vegetarian,6.9,5,262.27,natural gas,4.9,6.96
64.4,diesel,1024.8,4,0,non-vegetarian,19.2,3,267.82,natural gas,8.7,7.43
312.6,petrol,956.1,0,1,vegetarian,11.4,2,212.43,natural gas,7.0,7.27
248.1,petrol,912.8,0,2,vegetarian,9.7,3,355.45,natural gas,6.2,7.68
346.2,petrol,950.6,0,1,non-vegetarian,15.1,5,50.0,natural gas,6.6,6.54
162.4,diesel,908.8,1,0,non-vegetarian,16.5,4,310.96,oil,5.9,6.45
50.0,hybrid,779.2,2,0,non-vegetarian,15.5,1,561.81,electricity,7.4,11.52
272.3,none,0.0,2,0,non-vegetarian,16.7,1,401.6,natural gas,0.9,9.77
273.3,diesel,274.9,2,0,non-vegetarian,18.5,3,156.51,natural gas,1.4,5.09
114.7,electric,1208.6,1,0,non-vegetarian,4.9,1,161.47,electricity,3.9,6.77
171.7,petrol,1128.9,1,1,non-vegetarian,15.7,5,221.61,natural gas,8.3,7.16
470.4,electric,1079.4,4,0,non-vegetarian,8.2,4,203.47,natural gas,7.2,5.26
225.6,petrol,1246.8,5,0,non-vegetarian,8.7,1,403.11,electricity,6.4,13.08
308.5,petrol,763.0,3,0,non-vegetarian,9.5,1,182.88,electricity,9.8,9.44
197.9,diesel,52.4,0,0,vegan,5.1,2,399.39,none,4.7,4.44
82.8,petrol,771.1,1,0,pescatarian,14.9,1,277.75,electricity,7.3,8.33
236.4,electric,403.5,2,1,non-vegetarian,6.2,1,347.71,oil,4.9,11.0
228.8,hybrid,507.3,1,0,non-vegetarian,17.0,5,399.01,none,5.1,4.56
218.0,petrol,303.0,1,0,non-vegetarian,22.6,1,372.42,natural gas,10.6,10.44
240.8,petrol,609.1,3,1,non-vegetarian,22.8,2,551.02,natural gas,5.4,9.81
271.1,hybrid,561.4,0,2,vegetarian,9.5,2,505.58,natural gas,6.7,8.21
238.0,electric,0.0,1,0,non-vegetarian,9.1,2,183.04,electricity,5.9,4.64
148.9,petrol,1080.1,1,0,non-vegetarian,18.9,1,627.59,oil,5.9,15.28
288.9,petrol,1688.1,1,1,non-vegetarian,15.3,3,327.31,electricity,7.5,9.43
94.1,diesel,1042.5,1,1,vegan,14.6,3,361.81,natural gas,2.8,7.08
86.0,diesel,718.8,1,0,non-vegetarian,8.5,5,443.0,electricity,2.7,5.77
309.1,petrol,778.1,1,0,non-vegetarian,15.6,3,156.06,oil,5.8,6.27
290.6,petrol,631.6,1,1,non-vegetarian,19.3,5,563.29,natural gas,5.3,6.62
245.4,hybrid,836.0,2,1,non-vegetarian,11.1,5,351.01,natural gas,8.1,6.25
138.4,diesel,785.2,1,0,vegan,17.3,2,513.56,natural gas,8.9,7.57
193.4,none,0.0,0,0,non-vegetarian,15.8,4,295.93,electricity,2.8,4.14
229.0,electric,1473.2,2,0,non-vegetarian,11.7,5,177.55,oil,2.8,4.7
122.3,none,0.0,2,0,non-vegetarian,14.7,1,405.53,electricity,5.1,8.72
190.9,petrol,1087.3,1,0,non-vegetarian,9.8,2,169.53,oil,4.7,7.78
302.2,electric,759.5,1,0,non-vegetarian,19.3,1,249.36,electricity,6.2,8.42
364.2,petrol,1560.3,0,1,non-vegetarian,9.9,1,50.0,electricity,8.8,10.05
216.4,diesel,936.3,0,0,non-vegetarian,12.0,3,524.41,electricity,7.0,7.65
310.5,diesel,656.0,1,0,non-vegetarian,19.5,1,241.53,natural gas,8.0,9.98
96.9,petrol,700.9,1,1,non-vegetarian,12.4,5,272.14,none,4.6,6.07
302.8,hybrid,816.0,1,0,non-vegetarian,10.3,1,324.52,natural gas,3.8,10.12
185.7,hybrid,342.9,0,1,non-vegetarian,15.9,1,400.36,oil,4.1,11.26
274.6,petrol,493.3,1,0,vegetarian,24.0,3,127.43,oil,5.1,4.26
230.2,diesel,86.0,2,0,non-vegetarian,20.8,1,101.67,none,6.5,5.31
355.6,petrol,430.8,0,0,non-vegetarian,18.1,5,484.19,natural gas,5.8,5.36
180.0,petrol,837.6,1,1,non-vegetarian,20.0,5,238.18,none,4.3,6.26
300.2,hybrid,920.1,2,0,non-vegetarian,17.6,1,367.89,natural gas,6.0,11.03
227.6,petrol,8.3,1,2,non-vegetarian,16.1,5,244.85,natural gas,4.4,4.98
237.3,none,0.0,0,1,non-vegetarian,19.6,5,414.51,electricity,2.4,4.41
235.3,petrol,1025.4,1,1,non-vegetarian,16.7,3,241.79,natural gas,8.0,7.68
182.3,diesel,734.8,2,0,non-vegetarian,14.7,2,346.85,natural gas,5.8,8.04
248.9,diesel,546.5,3,0,vegetarian,15.9,2,394.3,electricity,6.2,6.92
245.0,petrol,635.1,0,0,non-vegetarian,16.7,4,342.44,none,6.7,5.61
269.3,petrol,583.7,4,0,vegan,16.5,2,367.79,electricity,5.5,6.56
256.8,hybrid,545.3,1,1,non-vegetarian,16.8,1,296.4,oil,6.9,10.76
313.8,electric,869.5,2,0,non-vegetarian,10.1,5,92.57,natural gas,11.8,4.31
323.9,petrol,1723.1,3,1,vegetarian,14.0,2,66.79,electricity,9.4,8.28
166.0,diesel,502.5,0,3,vegan,8.7,3,121.04,none,3.8,5.77
319.5,petrol,672.7,1,1,vegetarian,16.3,4,194.69,electricity,0.7,5.2
155.1,petrol,779.3,1,1,pescatarian,16.7,1,442.88,electricity,8.9,11.42
297.0,diesel,525.1,4,0,non-vegetarian,21.6,2,50.0,natural gas,7.4,6.51
299.6,petrol,1239.3,2,0,non-vegetarian,16.5,5,370.46,oil,7.6,7.5
97.1,hybrid,0.0,1,2,vegetarian,13.1,3,204.13,oil,4.3,4.98
257.4,electric,587.6,1,0,pescatarian,12.9,2,373.01,electricity,4.2,5.67
212.5,none,0.0,0,0,non-vegetarian,18.2,5,534.52,natural gas,6.5,4.17
189.3,diesel,682.4,3,0,vegetarian,11.6,2,329.1,oil,7.1,7.13
358.1,none,0.0,1,2,non-vegetarian,15.8,1,436.28,natural gas,12.1,12.48
197.7,diesel,976.3,1,1,pescatarian,19.8,4,199.31,oil,8.4,6.47
185.5,diesel,1162.5,1,0,non-vegetarian,25.1,5,211.38,natural gas,6.8,6.95
256.1,none,0.0,3,0,non-vegetarian,20.8,4,471.55,electricity,0.5,4.94
304.8,diesel,479.5,2,2,vegetarian,12.4,4,615.46,electricity,6.8,7.16
238.7,petrol,982.5,4,0,pescatarian,11.3,3,421.96,natural gas,6.4,7.7
343.3,electric,639.2,0,1,non-vegetarian,18.2,5,50.0,natural gas,2.6,4.21
292.5,none,0.0,3,2,non-vegetarian,13.9,3,138.78,electricity,7.9,5.72
75.7,electric,1393.3,2,0,non-vegetarian,7.6,4,245.02,none,9.9,4.64
207.6,diesel,0.0,3,0,vegetarian,28.0,1,364.95,natural gas,11.8,8.76
205.1,diesel,844.4,0,0,non-vegetarian,15.9,1,210.04,oil,6.4,10.3
288.3,none,0.0,0,1,non-vegetarian,21.2,2,389.55,electricity,4.4,6.78
50.0,petrol,1776.7,2,1,non-vegetarian,13.3,2,139.77,none,9.7,9.14
453.9,diesel,612.8,1,1,vegetarian,14.8,5,450.98,electricity,3.7,5.54
292.5,petrol,1098.5,3,2,non-vegetarian,15.8,1,325.64,oil,6.5,14.33
261.9,diesel,785.9,1,0,non-vegetarian,13.6,4,403.98,electricity,2.5,6.4
344.5,diesel,478.8,1,1,non-vegetarian,11.2,1,50.0,oil,9.4,9.07
437.5,petrol,431.2,0,0,non-vegetarian,26.0,5,345.43,electricity,4.2,4.81
319.7,petrol,1434.3,0,1,vegetarian,16.8,2,187.35,electricity,8.7,7.99
325.9,diesel,1182.4,2,0,pescatarian,7.1,2,302.25,oil,6.2,8.86
260.5,petrol,1577.4,2,1,vegetarian,15.5,3,233.96,natural gas,7.7,8.24
238.7,petrol,822.2,0,0,vegetarian,7.8,2,185.09,natural gas,5.1,5.8
211.9,hybrid,915.2,2,0,pescatarian,10.8,4,293.08,oil,7.0,4.9
183.9,petrol,693.1,2,1,vegetarian,15.5,5,396.71,natural gas,8.9,5.85
195.0,diesel,685.2,0,1,vegetarian,17.7,2,507.85,none,4.6,7.51
142.0,none,0.0,1,1,vegetarian,2.4,2,224.06,electricity,7.2,4.45
243.9,petrol,833.6,1,1,non-vegetarian,23.6,4,459.62,electricity,9.8,7.46
115.2,petrol,484.3,3,0,vegetarian,11.7,2,488.57,electricity,3.4,6.81
265.3,diesel,976.8,2,0,pescatarian,13.9,4,152.4,natural gas,4.0,5.64
247.1,electric,868.0,1,0,non-vegetarian,22.7,2,342.16,natural gas,3.9,6.52
261.8,none,0.0,2,0,vegetarian,23.6,4,424.26,oil,5.3,3.85
208.2,none,0.0,0,2,vegetarian,11.9,2,266.11,natural gas,1.6,5.75
496.1,electric,784.9,2,0,vegetarian,20.3,5,288.22,electricity,6.3,3.54
358.8,petrol,1102.7,0,1,non-vegetarian,15.8,3,380.47,natural gas,11.3,8.6
150.4,petrol,1620.6,1,0,non-vegetarian,28.3,3,299.98,none,6.4,8.1
268.6,petrol,1322.6,3,0,vegetarian,11.6,1,286.21,natural gas,12.3,11.52
201.4,petrol,1261.3,3,0,non-vegetarian,23.2,3,202.15,natural gas,1.4,7.19
168.8,electric,677.3,1,0,non-vegetarian,12.1,4,214.42,none,2.4,3.71
142.8,diesel,891.9,4,1,non-vegetarian,9.6,4,202.8,electricity,1.0,7.12
284.6,petrol,272.7,1,1,non-vegetarian,13.5,3,244.31,natural gas,0.5,5.82
195.5,hybrid,999.6,0,0,non-vegetarian,6.8,4,289.19,natural gas,6.3,5.12
327.4,petrol,909.8,1,0,vegetarian,10.3,5,211.23,natural gas,2.6,4.59
329.5,petrol,809.4,2,1,non-vegetarian,13.4,4,166.7,none,0.5,6.57
359.9,diesel,1210.9,3,0,non-vegetarian,13.7,5,170.18,electricity,5.0,7.16
181.8,petrol,316.9,2,0,non-vegetarian,19.6,5,297.23,natural gas,6.1,4.66
288.0,petrol,1453.9,1,0,non-vegetarian,19.1,5,70.5,electricity,7.0,7.19
300.6,petrol,1160.7,3,0,vegetarian,14.8,2,427.08,natural gas,5.5,8.55
212.1,petrol,771.7,1,0,pescatarian,6.3,1,488.9,electricity,7.7,11.47
188.3,electric,740.5,0,0,non-vegetarian,4.3,4,491.25,electricity,3.2,4.77
378.8,none,0.0,0,1,non-vegetarian,12.4,2,249.49,electricity,3.0,6.15
268.2,petrol,1408.3,1,1,non-vegetarian,10.8,1,219.7,none,9.8,10.63
300.9,petrol,840.6,1,0,non-vegetarian,12.0,2,211.93,none,10.9,7.11
184.2,electric,857.6,1,2,vegetarian,23.1,4,152.29,natural gas,2.0,4.8
152.5,none,0.0,0,2,non-vegetarian,12.0,5,404.77,natural gas,6.7,5.59
204.4,petrol,1512.8,3,0,non-vegetarian,10.7,2,50.0,electricity,3.3,7.61
240.1,petrol,652.4,3,0,non-vegetarian,15.0,1,220.77,natural gas,3.0,9.43
164.9,electric,788.2,2,1,non-vegetarian,12.4,1,212.86,natural gas,6.7,8.76
249.2,diesel,1385.4,3,1,non-vegetarian,18.0,1,232.58,none,6.8,11.53
114.9,petrol,858.8,1,1,vegetarian,16.2,2,213.5,none,4.7,6.2
160.4,diesel,1254.8,1,1,vegetarian,24.3,1,321.8,none,4.9,10.58
303.7,petrol,435.5,0,1,vegan,13.5,3,392.28,electricity,2.7,5.05
298.3,diesel,717.9,1,0,non-vegetarian,24.7,1,347.35,electricity,9.4,11.03
218.6,diesel,1393.8,1,2,non-vegetarian,18.5,1,152.56,natural gas,5.8,12.11
168.6,hybrid,529.5,0,2,vegetarian,17.7,2,50.0,none,3.2,4.47
167.8,diesel,739.5,2,0,non-vegetarian,5.1,4,559.61,natural gas,5.8,6.99
220.1,petrol,902.7,1,0,vegetarian,4.3,2,441.46,natural gas,5.0,7.46
301.6,petrol,404.3,1,0,vegetarian,7.0,2,582.94,natural gas,3.6,7.27
324.3,hybrid,634.5,3,1,non-vegetarian,16.1,3,366.61,electricity,3.4,6.84
210.3,petrol,845.1,1,2,non-vegetarian,18.8,4,511.72,none,3.0,7.97
157.7,petrol,818.7,0,2,non-vegetarian,17.7,2,50.0,natural gas,2.7,7.07
271.4,petrol,1312.1,3,2,non-vegetarian,15.2,3,99.7,natural gas,6.2,8.97
184.1,electric,1416.6,2,1,non-vegetarian,19.5,2,205.37,natural gas,5.0,6.81
208.5,diesel,457.6,4,0,non-vegetarian,21.0,3,319.53,electricity,12.1,6.5
356.0,petrol,844.5,2,2,non-vegetarian,13.5,5,197.62,electricity,7.9,7.41
316.2,petrol,1069.7,0,0,non-vegetarian,17.8,1,452.62,natural gas,6.8,13.31
262.6,hybrid,1406.5,0,1,non-vegetarian,16.9,1,439.96,natural gas,5.1,13.12
148.2,diesel,1087.4,0,0,non-vegetarian,19.0,2,444.69,natural gas,5.0,9.2
266.9,electric,916.4,1,0,non-vegetarian,16.6,3,401.93,oil,1.6,5.8
335.0,hybrid,1066.6,0,1,vegetarian,16.3,5,346.27,natural gas,2.4,5.21
219.9,none,0.0,1,0,vegetarian,12.0,1,546.22,natural gas,2.7,10.16
358.1,petrol,428.9,0,0,non-vegetarian,16.0,2,567.65,electricity,1.2,8.0
353.4,none,0.0,0,1,non-vegetarian,13.3,2,263.69,electricity,5.7,5.99
383.1,petrol,1383.7,0,0,non-vegetarian,9.7,3,169.05,electricity,1.1,7.0
274.4,petrol,717.1,1,0,non-vegetarian,16.5,4,481.68,electricity,6.9,6.11
297.0,hybrid,851.8,1,0,non-vegetarian,9.9,2,581.72,natural gas,5.5,8.89
363.1,petrol,703.0,0,0,non-vegetarian,14.8,5,674.82,natural gas,10.7,6.51
285.8,petrol,0.0,1,0,non-vegetarian,13.2,5,395.09,electricity,6.8,4.3
